지점,지점명,일시,최고기온(°C),최저기온(°C),평균현지기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),평균운량(1/10),합계 일조시간(hr),일조율(%)
285,합천,2025-03,27.9,-3,1015,59,30.9,1.4,4.7,205,56.96
288,밀양,2023-04,29.7,.7,1013.8,57,52.5,1.3,4.4,209.9,53.45
288,밀양,2023-05,32.9,6.1,1012.2,63,284.2,1.2,5.8,201.5,46.3
288,밀양,2023-06,33.9,13.7,1006.1,68,279.2,1,6.2,209.2,48
288,밀양,2023-07,36.6,19.6,1007.2,77,415.2,.9,7,134.9,30.44
288,밀양,2023-08,37.8,21.6,1004.2,72,381.8,1,6,203,48.53
288,밀양,2023-09,33.4,16,1011.4,73,210.3,.8,6.2,159.6,44.35
288,밀양,2023-10,25.4,4.3,1017.2,66,9.2,.7,4,233.3,66.51
288,밀양,2023-11,27.4,-2.9,1019.6,58,61.7,1,3.2,195.3,63
288,밀양,2023-12,19.3,-9.8,1022.7,61,76.3,.9,3.8,172.7,56.68
288,밀양,2024-01,14.7,-8.3,1022.6,58,27.1,.9,2.8,179.2,57.42
288,밀양,2024-02,21.4,-4.3,1022.6,65,83.1,1,6,112.6,35.59
288,밀양,2024-03,24.5,-5.6,1016.6,53,79.7,1.3,4.4,200.5,53.93
288,밀양,2024-04,30,4.5,1012.5,62,93.2,1,5.6,179.3,45.6
288,밀양,2024-05,33.4,6.5,1011.9,56,128.8,1.3,4,271.8,62.38
288,밀양,2024-06,35.8,12.5,1006.7,62,139.1,.9,5.9,210.4,48.27
288,밀양,2024-07,36.4,21.7,1006.4,73,182,1.3,6.2,159.4,35.99
288,밀양,2024-08,37.7,21.7,1005.9,68,59,1,4.6,254.9,61.08
288,밀양,2024-09,37.4,15.4,1011.7,69,206.2,1,5.5,183.4,49.31
288,밀양,2024-10,29.2,6.8,1018.1,71,125.8,.8,5.9,157.9,45.15
288,밀양,2024-11,23.5,-.4,1020.1,66,76.9,.8,4.3,162.3,52.46
288,밀양,2024-12,18.3,-6.2,1021,50,0,.9,3,215.8,70.87
288,밀양,2025-01,13.5,-12,1022.1,50,4.8,.9,2.7,203.4,65.11
288,밀양,2025-02,19.2,-10.1,1021.7,42,14.8,1.3,2.8,218.7,71.52
288,밀양,2025-03,27.2,-2.6,1016.8,50,29.8,1.3,5,213.2,57.37
289,산청,2023-04,29.7,.1,999.4,64,84.2,1.9,4.7,198.1,50.47
289,산청,2023-05,33,4.4,997.9,75,180.1,1.5,6,180.9,41.61
289,산청,2023-06,33.7,13.2,992.2,77,258.8,1.5,6.2,203.6,46.75
289,산청,2023-07,34.9,18.5,993.4,89,464.2,1.3,7.2,117.7,26.56
289,산청,2023-08,36.4,19.6,990.6,85,503.1,1.2,5.9,197.1,47.14
289,산청,2023-09,31.6,13.7,997.7,86,170.6,.8,6.1,145.2,38.96
289,산청,2023-10,26.1,3.8,1003.3,75,8,1.2,4.1,208.5,59.47
289,산청,2023-11,27.3,-4.8,1005.3,66,83.6,2.3,3.5,171.3,55.22
289,산청,2023-12,18.7,-9.8,1007.9,71,96.9,1.9,4.4,125.4,41.13
289,산청,2024-01,15.4,-9.2,1007.8,63,28.4,2.1,3.3,162.1,51.92
289,산청,2024-02,19.8,-5.5,1007.5,78,118.5,1.2,6,111.5,35.23
289,산청,2024-03,24.8,-8.1,1001.9,61,89.9,2.1,4.6,197.1,53
289,산청,2024-04,29.9,2.8,997.9,74,132.8,1.2,5.9,168.5,42.84
289,산청,2024-05,32.4,5.9,997.5,67,118.4,1.7,4.3,256.1,58.82
289,산청,2024-06,35.5,12.2,992.7,72,154.4,1.4,6,215.2,49.4
289,산청,2024-07,35.4,20.7,992.3,87,317.9,1.5,6.5,138.3,31.23
289,산청,2024-08,36.5,20.3,992.3,80,111.4,1.1,4.6,241.1,57.79
289,산청,2024-09,35.6,12.6,997.9,85,233.8,.7,6,155.3,41.77
289,산청,2024-10,27,3.9,1004.1,85,122.6,1,6.1,125.8,35.95
289,산청,2024-11,22.6,-3.7,1005.8,75,84.4,1.6,4.7,130,41.99
289,산청,2024-12,17.9,-7.9,1006.3,58,1,2.7,4.3,150.5,49.39
289,산청,2025-01,13.3,-10.9,1007.1,62,1.3,2.2,3.8,163.9,52.41
289,산청,2025-02,16.6,-9.5,1007,53,11.4,3.2,3.5,202,66.06
289,산청,2025-03,27.9,-3.1,1002.3,59,42.7,2.1,4.8,211.1,56.82
294,거제,2023-04,25.3,4.3,1010.2,68,136.5,1.8,4.6,202.8,51.76
294,거제,2023-05,25.5,7,1008.8,76,345.6,1.5,5.8,198.8,45.83
294,거제,2023-06,30.3,15.3,1002.9,79,280.5,1.5,6.2,192.8,44.41
294,거제,2023-07,33.7,20.1,1004.2,88,636.8,1.3,6.9,113.4,25.67
294,거제,2023-08,34.5,22.6,1000.8,81,427.5,1.4,5.3,194.1,46.52
294,거제,2023-09,30.5,16.8,1007.8,82,377.2,1,5.9,138.4,37.17
294,거제,2023-10,24.4,7.1,1013.3,70,4.2,1,3.8,209.3,59.61
294,거제,2023-11,24.6,.3,1015.8,64,53.3,1.6,3.2,165.5,53.18
294,거제,2023-12,19.2,-6.3,1018.6,67,88.3,1.3,4,146.6,47.97
294,거제,2024-01,14.9,-6,1018.5,64,37.2,1.3,3.4,166.1,52.98
294,거제,2024-02,19.1,-1.4,1018.3,73,139.9,1.4,6,92.7,29.22
294,거제,2024-03,22.2,-4.1,1012.8,63,127.3,1.7,4.5,190.4,51.2
294,거제,2024-04,27.2,6.5,1008.9,73,187.6,1.2,5.7,122.8,39.02
294,거제,2024-05,29.3,8,1008.6,68,182.6,1.6,4.2,267.6,61.62
294,거제,2024-06,32.6,13.3,1003.6,75,288.2,1.4,6.2,196.8,45.34
294,거제,2024-07,32.5,20.1,1003.6,88,383,1.7,6.3,110.8,25.11
294,거제,2024-08,34.9,22.7,1002.6,78,109.5,1.4,4.3,246.2,59.14
294,거제,2024-09,34,16.9,1008.2,79,390.9,1.4,4.9,166.2,44.74
294,거제,2024-10,27.3,10.2,1014.1,77,238.8,1.4,6.1,137.1,39.13
294,거제,2024-11,21.8,3.7,1016.2,72,128.4,1.3,3.9,148.4,47.79
294,거제,2024-12,17.3,-2,1017.1,55,0,1.6,2.5,193,63.18
294,거제,2025-01,12.5,-8.4,1018.1,58,7.4,1.4,2.3,196,62.44
294,거제,2025-02,16.4,-5.9,1017.8,50,32.4,1.9,2.8,204.2,66.67
294,거제,2025-03,22.6,-.3,1013.2,63,84.9,1.9,4.8,201.1,54.12
295,남해,2023-04,26.6,3.8,1009.8,65,144.7,1.8,4.8,194,49.5
295,남해,2023-05,29.1,7.9,1008.2,75,415.5,1.4,6.2,186,42.92
295,남해,2023-06,30.6,15.8,1002.4,78,364.9,1.2,6.3,192.6,44.38
295,남해,2023-07,33.5,20.2,1003.5,88,709.8,1.1,7.2,99.8,22.59
295,남해,2023-08,35.1,22.4,1000.2,82,404.2,,5.1,206.7,49.54
295,남해,2023-09,31.1,17.1,1007.3,82,280.9,1.4,6,148.8,39.95
295,남해,2023-10,25.4,7.1,1013.2,67,4.5,1.5,3.8,225.7,64.27
295,남해,2023-11,26.3,-1.5,1015.7,64,79.7,1.7,3.4,186.8,59.97
295,남해,2023-12,19.2,-7.8,1018.5,67,89.6,1.6,4.4,171.8,56.16
295,남해,2024-01,15.5,-5.6,1018.4,63,53,1.7,3.7,186.9,59.58
295,남해,2024-02,19.8,-1.6,1018.1,77,196,1.7,6.1,118.4,37.34
295,남해,2024-03,21.6,-5.1,1012.6,62,149.9,1.9,4.5,206.3,55.49
295,남해,2024-04,26.9,6.8,1008.4,75,251.4,1.2,5.9,157.6,40.15
295,남해,2024-05,29.5,9.1,1008.1,67,323.8,1.7,4.2,259.6,59.8
295,남해,2024-06,33.1,15,1003,73,206.6,1.4,6.3,184,42.39
295,남해,2024-07,34.1,20.4,1002.9,86,473.6,1.7,6.2,138.8,31.45
295,남해,2024-08,35.7,22.6,1002,78,68.3,1.4,4,252,60.55
295,남해,2024-09,35,16.5,1007.6,79,302.2,1.5,4.9,184.4,49.61
295,남해,2024-10,28.1,8.9,1013.9,77,217.5,1.6,6,146.7,41.87
295,남해,2024-11,22.2,3.4,1016.1,69,132.8,1.6,4.5,151.2,48.65
295,남해,2024-12,17.5,-3.6,1017.2,57,0,1.9,2.9,204.8,66.95
295,남해,2025-01,11.8,-9,1018.1,59,8.6,1.8,2.7,210.9,67.14
295,남해,2025-02,16.4,-6.9,1018,52,31.9,2.1,3.1,196.5,64.09
295,남해,2025-03,24.4,-1.3,1013,59,65.7,1.9,4.9,198.8,53.48
296,북부산,2023-04,26.6,1.5,1015.4,62,83,2.7,4.6,210.7,53.72
296,북부산,2023-05,26.7,5.4,1014,73,262.5,2.3,5.8,189.6,43.67
296,북부산,2023-06,32,13.6,1007.9,77,125.5,1.9,6.4,192.2,44.27
296,북부산,2023-07,34.9,20.2,1009.1,86,478,1.9,7,132.5,29.95
296,북부산,2023-08,35.7,21.7,1005.8,77,414,2.4,5.9,202.1,48.42
296,북부산,2023-09,31.8,15.2,1012.9,76,323.5,2.2,6,145.6,39.09
296,북부산,2023-10,26.2,4.7,1018.4,66,2.5,1.6,3.8,227,64.67
296,북부산,2023-11,26.2,-3.5,1020.9,61,45.5,1.7,3.1,142.3,61.9
296,북부산,2023-12,20.6,-8.6,1024,63,81,1.7,3.8,90.7,48.61
296,북부산,2024-01,15.4,-8.5,1023.8,61,29,1.8,2.9,186.6,63.64
296,북부산,2024-02,21.6,-2.8,1023.9,69,91,2.8,6,83.6,31.77
296,북부산,2024-03,24,-5.2,1018.1,56,90,2.5,4.5,200.4,53.9
296,북부산,2024-04,27.5,5.6,1014.2,64,129.5,2.3,5.4,173.8,44.21
296,북부산,2024-05,31.3,6.7,1013.6,64,121,2.4,4.1,256.8,59.08
296,북부산,2024-06,33.6,13,1008.5,74,177,1.9,6,183.3,42.21
296,북부산,2024-07,37,21.2,1008.4,87,217,2.5,6.4,144.7,32.73
296,북부산,2024-08,36.8,22.6,1007.4,80,73.5,2.3,4.4,239.6,57.5
296,북부산,2024-09,36.2,17,1013.2,77,418.5,2.4,5.2,169.8,45.68
296,북부산,2024-10,29.7,7.9,1019.3,75,185,2.2,6.1,131.1,37.45
296,북부산,2024-11,24.6,-.2,1021.4,68,82,1.7,3.8,169.4,54.61
296,북부산,2024-12,19.3,-4.8,1022.2,50,0,1.5,2.5,224.9,73.74
296,북부산,2025-01,14.9,-10.8,1023.2,52,3.5,1.6,2.2,228.4,72.83
296,북부산,2025-02,16.8,-8.5,1022.9,43,22,1.9,2.6,223.1,72.93
296,북부산,2025-03,25.3,-2.2,1018.3,58,27,2.6,5,189.9,51.12
